,Mean,2.5q,97.5q
v_subj(equal_self).11,1.8737812806728358,1.798148877221414,1.9605555785513915
v_subj(equal_self).12,1.8732844741657657,1.7956632788146558,1.9583701801993636
v_subj(equal_self).13,1.8767208113071405,1.8081100226070175,1.9662553748204137
v_subj(equal_self).14,1.8734144366015697,1.7990683205552482,1.9615930973916533
v_subj(equal_self).15,1.869340420663585,1.7873284124335902,1.9512455695414312
v_subj(equal_self).16,1.8739896848327287,1.7999363274206637,1.9589037683465007
v_subj(equal_self).17,1.8778692933394883,1.806307242612306,1.9701962615527464
v_subj(equal_self).18,1.8716252302668182,1.792684199371081,1.9553221755224899
v_subj(equal_self).19,1.8902506732634048,1.829746596968182,2.0104337752914754
v_subj(equal_self).20,1.8754735655532377,1.7996598462819131,1.9662891253784296
v_subj(equal_self).21,1.8759442955653678,1.8036469864120757,1.9665597115147058
v_subj(equal_self).22,1.875295820276608,1.801513433523321,1.9644241191157283
v_subj(equal_self).23,1.8786615666601456,1.8096317847126033,1.976891494477281
v_subj(equal_self).24,1.8714625241078373,1.7924572183122398,1.9533276387863008
v_subj(equal_self).25,1.8698792437097405,1.7893157698577637,1.9521320543673641
v_subj(equal_self).26,1.8719635215756631,1.7929793227828417,1.9569562041206292
v_subj(equal_self).27,1.875323628991934,1.8035480339350507,1.9662496955389508
v_subj(equal_self).28,1.8821275716956976,1.8162324943181545,1.9828329734559302
v_subj(equal_self).29,1.8685258777583136,1.7862769264807956,1.9492589470573711
v_subj(equal_self).30,1.8735908489703224,1.8020971450774113,1.9612204091609369
v_subj(equal_self).31,1.8742067947717853,1.7994993248112996,1.961410993482516
v_subj(equal_self).32,1.88006659868769,1.8133167926990637,1.9773642473063069
v_subj(equal_self).33,1.8788160995502055,1.811383037368591,1.9714910421750385
v_subj(equal_self).34,1.8758277315641863,1.8033725721052354,1.9655771053120212
v_subj(equal_self).35,1.8769357978033465,1.8052723439187652,1.9675879456864112
v_subj(friend_friend).0,-2.1584092614615282,-2.252933753134649,-2.0758323581805214
v_subj(friend_friend).1,-2.151321851065446,-2.2408354745085886,-2.0602971866751596
v_subj(friend_friend).2,-2.156152213059165,-2.2458388784599266,-2.071468446389939
v_subj(friend_friend).3,-2.156413110163181,-2.2479518758624155,-2.0716122390894096
v_subj(friend_friend).4,-2.1576796644879135,-2.25054705419956,-2.0726506862122327
v_subj(friend_friend).5,-2.157714755557392,-2.251516218356984,-2.0727584142514033
v_subj(friend_friend).6,-2.1538178335697085,-2.242770803168729,-2.065586861638927
v_subj(friend_friend).7,-2.154020070523224,-2.2454448557388194,-2.0682082215346065
v_subj(friend_friend).8,-2.160120728085984,-2.258988487582407,-2.0757250143532526
v_subj(friend_friend).9,-2.154824105489712,-2.245060616173495,-2.0702802250252996
v_subj(friend_friend).10,-2.154114863014427,-2.2430507146739016,-2.068393259121787
v_subj(friend_friend).11,-2.153557309448902,-2.2433127688411747,-2.065027348584057
v_subj(friend_friend).12,-2.158247959028054,-2.252696600584843,-2.070730006410344
v_subj(friend_friend).13,-2.1536649433712394,-2.2421679239311603,-2.0669208581032477
v_subj(friend_friend).14,-2.1497799381793485,-2.2363443601319797,-2.0605671626588578
v_subj(friend_friend).15,-2.1528454200686156,-2.2409095182915246,-2.0662173963485726
v_subj(friend_friend).16,-2.15183610936078,-2.240881182589792,-2.0646703595159637
v_subj(friend_friend).17,-2.1553179807879763,-2.247392576653034,-2.07047159546539
v_subj(friend_friend).18,-2.1583191109328776,-2.252475751280638,-2.0765166352875055
v_subj(friend_friend).19,-2.159718656134091,-2.2565406037923803,-2.079000201723453
v_subj(friend_friend).20,-2.1552001609488327,-2.2471817617137173,-2.068215362812658
v_subj(friend_friend).21,-2.1540090066166053,-2.242623925169674,-2.067712186595034
v_subj(friend_friend).22,-2.157759346172905,-2.251288426242375,-2.071901761882215
v_subj(friend_friend).23,-2.1537035551482773,-2.241946560570102,-2.0672783592544683
v_subj(friend_friend).24,-2.1499910202573562,-2.236925849232043,-2.0601548142488477
v_subj(friend_friend).25,-2.153119148397063,-2.242376714379049,-2.063561651770619
v_subj(friend_friend).26,-2.1578684263605723,-2.2507952664923714,-2.0765160160345904
v_subj(friend_friend).27,-2.164602145975817,-2.269974985050347,-2.0862484461295425
v_subj(friend_friend).28,-2.1571871501442947,-2.251873980584316,-2.070787048773555
v_subj(friend_friend).29,-2.1511233635006275,-2.2376157064367046,-2.0593417255115
v_subj(friend_friend).30,-2.1546108770501777,-2.2444401527008133,-2.0681583217368638
v_subj(friend_friend).31,-2.155101598310505,-2.2452388233989793,-2.0666309261569764
v_subj(friend_friend).32,-2.1552829645392806,-2.244438348153171,-2.069671661347536
v_subj(friend_friend).33,-2.1521957396249234,-2.241977001776678,-2.0602555067758908
v_subj(friend_friend).34,-2.1552754517367707,-2.2467793413078083,-2.067710898999528
v_subj(friend_friend).35,-2.156136741222636,-2.2475722917488494,-2.07266027172405
v_subj(friend_self).0,2.5883171333293222,2.4679281062572076,2.687468376911383
v_subj(friend_self).1,2.5942581223140593,2.486984071527859,2.7013372768374726
v_subj(friend_self).2,2.593042112368046,2.481183766300676,2.699559654322339
v_subj(friend_self).3,2.5959106643956655,2.4871232092604765,2.705265765092598
v_subj(friend_self).4,2.601012224014293,2.4990529724904196,2.716197563570994
v_subj(friend_self).5,2.5932442129083753,2.47896956592424,2.700337864697724
v_subj(friend_self).6,2.5961919983973214,2.488987888450536,2.7042829149044243
v_subj(friend_self).7,2.5931193303365063,2.4796464994861616,2.706381706616712
v_subj(friend_self).8,2.5949366415564055,2.484445472336561,2.7073639840880683
v_subj(friend_self).9,2.5947193674073294,2.4854312056332803,2.7061731253163814
v_subj(friend_self).10,2.590458087199252,2.4751361353476007,2.6977489140317674
v_subj(friend_self).11,2.5973483910982784,2.490650826888606,2.712869297686749
v_subj(friend_self).12,2.5976371877959203,2.4911329462035656,2.7097465748918523
v_subj(friend_self).13,2.5968244237179148,2.4900040922737148,2.712753148259155
v_subj(friend_self).14,2.5976139823322204,2.489801901751492,2.709855239435941
v_subj(friend_self).15,2.5982412197714915,2.491184081522913,2.7123409292646774
v_subj(friend_self).16,2.594446170554038,2.4845372595121833,2.705801530097049
v_subj(friend_self).17,2.596733795290258,2.4869792299920075,2.7096167160018196
v_subj(friend_self).18,2.5926138408561927,2.4819654706943357,2.6985528403986
v_subj(friend_self).19,2.5943697894554867,2.482157133794461,2.704844277599625
v_subj(friend_self).20,2.599304907641863,2.4959901883675903,2.715197052457229
v_subj(friend_self).21,2.595585582249395,2.4878177798412007,2.706834197474725
v_subj(friend_self).22,2.596110822554063,2.4883049406047206,2.7041580946763033
v_subj(friend_self).23,2.593331873117,2.4783849548593344,2.6998447021973497
v_subj(friend_self).24,2.597705801600782,2.49308429515285,2.709171104413907
v_subj(friend_self).25,2.594505999537805,2.4841789851338176,2.7031276968194726
v_subj(friend_self).26,2.5956022594345325,2.4893797379607903,2.7060270873045558
v_subj(friend_self).27,2.588599877851502,2.471455853471674,2.6922563311687866
v_subj(friend_self).28,2.5966164273352206,2.487075999394281,2.7118486131254
v_subj(friend_self).29,2.5952644669047045,2.4895464828531617,2.7060196107220484
v_subj(friend_self).30,2.5967717447504666,2.487866061906242,2.7087202037020397
v_subj(friend_self).31,2.598723753515936,2.4906852511597126,2.70968095250155
v_subj(friend_self).32,2.59877969403303,2.491969715173675,2.712650225577153
v_subj(friend_self).33,2.595600674937322,2.4889379584866247,2.7065792654076097
v_subj(friend_self).34,2.5965699494091923,2.4881257073341096,2.7066175627030296
v_subj(friend_self).35,2.5956939520996696,2.48577564022625,2.7063807799543915
v_subj(self_friend).0,-1.82981560070859,-1.9333392143392611,-1.7396108682014186
v_subj(self_friend).1,-1.8280505156245022,-1.934714917501013,-1.7327237388476657
v_subj(self_friend).2,-1.8235321033992222,-1.9266973531913845,-1.7248312110631625
v_subj(self_friend).3,-1.8248176853609863,-1.9253416034549025,-1.722612838780031
v_subj(self_friend).4,-1.828682510624001,-1.930009185587622,-1.7357234664044117
v_subj(self_friend).5,-1.8235760200689526,-1.925633344834437,-1.7223115212420737
v_subj(self_friend).6,-1.8243755518756228,-1.9246452978557431,-1.7226933250872578
v_subj(self_friend).7,-1.8281429960630848,-1.933401571015784,-1.7345343061511531
v_subj(self_friend).8,-1.8274545450328223,-1.931109260176107,-1.7303237601718295
v_subj(self_friend).9,-1.8270311711349276,-1.9306345540136185,-1.7324257668326237
v_subj(self_friend).10,-1.8275698750276796,-1.9302707626515052,-1.7302499550573174
v_subj(self_friend).11,-1.8208139238394008,-1.9228471449594218,-1.715857271097156
v_subj(self_friend).12,-1.8254220073470815,-1.9272888416029632,-1.7252962752936143
v_subj(self_friend).13,-1.8246947459577088,-1.927080513267525,-1.7245939294489743
v_subj(self_friend).14,-1.8275112303022825,-1.928875277473498,-1.7309041788585466
v_subj(self_friend).15,-1.8237402236258797,-1.9242625665975905,-1.7228008549202727
v_subj(self_friend).16,-1.8272951322017372,-1.932220427484693,-1.7292229450714873
v_subj(self_friend).17,-1.8271857584788398,-1.9308769593022246,-1.733301521004125
v_subj(self_friend).18,-1.8292991123288944,-1.93532622345969,-1.7351713112874194
v_subj(self_friend).19,-1.832729510584635,-1.9383023417739933,-1.7431380275306483
v_subj(self_friend).20,-1.821284142879628,-1.9177187793311736,-1.7198585075743447
v_subj(self_friend).21,-1.8267840409230742,-1.9281856049613841,-1.7291524171272874
v_subj(self_friend).22,-1.8266238692744194,-1.928001701513986,-1.7306265850635427
v_subj(self_friend).23,-1.8228212354500595,-1.9253039145523383,-1.7234214564394024
v_subj(self_friend).24,-1.8331089474916071,-1.9423535326304102,-1.7440175749281241
v_subj(self_friend).25,-1.8276706182148599,-1.932484029049834,-1.732856969099858
v_subj(self_friend).26,-1.830916478250681,-1.937981641193512,-1.7383047483832978
v_subj(self_friend).27,-1.8287463155294426,-1.9320862647815567,-1.7349581761523856
v_subj(self_friend).28,-1.8285702232773062,-1.9323578461291235,-1.7340035248347445
v_subj(self_friend).29,-1.825723249401734,-1.9271649349159587,-1.7243058490947742
v_subj(self_friend).30,-1.826178298747893,-1.9285650276769215,-1.7289237332091425
v_subj(self_friend).31,-1.8267974581250472,-1.9303097875932151,-1.7293818744681158
v_subj(self_friend).32,-1.8284740348771067,-1.9323764341555156,-1.734805704276869
v_subj(self_friend).33,-1.827360366230386,-1.9292840435417176,-1.733843110102098
v_subj(self_friend).34,-1.8255508393045368,-1.929891763896059,-1.725189837041331
v_subj(self_friend).35,-1.8261633459038207,-1.9288828794219053,-1.72833623620892
v_subj(self_self).0,2.5586832776289374,2.481849262941102,2.6570291885451236
v_subj(self_self).1,2.5581096686141716,2.482314514854005,2.651255533740526
v_subj(self_self).2,2.554622355380063,2.4753066004993123,2.6464054798924113
v_subj(self_self).3,2.5553289584177086,2.475101936073097,2.647368703612367
v_subj(self_self).4,2.5620118057657817,2.4863847929788543,2.666411387915848
v_subj(self_self).5,2.561375741095727,2.484472239582422,2.660652250668611
v_subj(self_self).6,2.5608033181215415,2.484811586948887,2.662825158654169
v_subj(self_self).7,2.5602237991587304,2.4857205515759664,2.6590962530386806
v_subj(self_self).8,2.5563014927662664,2.478114613684511,2.6512084708687147
v_subj(self_self).9,2.5558656729595,2.478667228124288,2.6481674805910176
v_subj(self_self).10,2.5539959091938305,2.4736434560990377,2.6430684476863804
v_subj(self_self).11,2.565680607770498,2.4906824112992823,2.673568501492565
v_subj(self_self).12,2.5599216937623166,2.4829418394282547,2.661402453575568
v_subj(self_self).13,2.5650163475467815,2.491103541680884,2.6713295485856614
v_subj(self_self).14,2.5615323110715598,2.484311382685183,2.6648304206676854
v_subj(self_self).15,2.551828047723155,2.4656869568936526,2.6406874662677713
v_subj(self_self).16,2.5591892794939177,2.481633435251793,2.654546858021553
v_subj(self_self).17,2.5591147036701622,2.4815872923060875,2.655701181660154
v_subj(self_self).18,2.5601703443265427,2.4851591127255657,2.659282639982286
v_subj(self_self).19,2.5573721932005182,2.480602118124979,2.652335503681523
v_subj(self_self).20,2.5557160848787914,2.4774234988402895,2.6502997730217426
v_subj(self_self).21,2.554506964322271,2.474973375483123,2.6463782645329146
v_subj(self_self).22,2.56191151430178,2.486997454070038,2.6619440033994026
v_subj(self_self).23,2.5599060018137867,2.4830417361690427,2.660195782021543
v_subj(self_self).24,2.5629812982671734,2.487617709502416,2.6693986223205615
v_subj(self_self).25,2.559049367291147,2.481404176257244,2.658527510065305
v_subj(self_self).26,2.5568187614367206,2.47979365010228,2.651525057059844
v_subj(self_self).27,2.5589415572467678,2.4828685228077245,2.6543693914568482
v_subj(self_self).28,2.562350403677015,2.4851210153904297,2.667235382502069
v_subj(self_self).29,2.558882952492245,2.4811160857711037,2.6560673801998447
v_subj(self_self).30,2.5638191143298146,2.4883553083617853,2.669525306062853
v_subj(self_self).31,2.5585488976277886,2.4802767664907552,2.6543542255438233
v_subj(self_self).32,2.5606773971993566,2.4840098258391725,2.659695184947646
v_subj(self_self).33,2.5624234920787847,2.486140443408405,2.6651514476170894
v_subj(self_self).34,2.559631300140443,2.4830611194105163,2.660061584283121
v_subj(self_self).35,2.561290798651664,2.4841996438523637,2.6621544644124344
t,0.2096504703016723,0.2017821939049412,0.21812081135453157
t_std,0.024847729662807606,0.01952767394469352,0.03219637636494392
t_subj.0,0.21496055098345576,0.20855625467330177,0.21977060870866805
t_subj.1,0.22390561403002093,0.2181980510486725,0.2303858840194318
t_subj.2,0.20725074271925745,0.2024420172773193,0.21233602115456207
t_subj.3,0.2127063497984048,0.2064380360031945,0.2186252981274422
t_subj.4,0.20723045813269544,0.20204778815651236,0.2119314532747342
t_subj.5,0.1906848469312305,0.1853233617369987,0.19872487531964064
t_subj.6,0.19499412233266195,0.19067199929885512,0.19890956267275
t_subj.7,0.1980922885080542,0.19296645661320883,0.2027032530619991
t_subj.8,0.24107776622430013,0.23492917499003754,0.24645011997122027
t_subj.9,0.18442293105758673,0.17898254959812437,0.18970367376518937
t_subj.10,0.20572756423389352,0.19846297287243314,0.21211610702180422
t_subj.11,0.22280486680584513,0.21192611516897028,0.2352824369809631
t_subj.12,0.20084169499168528,0.1947024262836543,0.20541262878931058
t_subj.13,0.19190170850656954,0.18462270876280806,0.20112302235172214
t_subj.14,0.17611807665282744,0.17095765959239137,0.18082934234030684
t_subj.15,0.20076894533337566,0.1933330632765951,0.20662621021428598
t_subj.16,0.2758971718945663,0.2703280784309385,0.2808671422591821
t_subj.17,0.21640735808031722,0.2113595355176308,0.22154130567010882
t_subj.18,0.1993088032466532,0.1923081417920185,0.20585263603223689
t_subj.19,0.1867660656068449,0.1818173817385586,0.19110673843468814
t_subj.20,0.2450896818056034,0.2402027568752384,0.24965943642658708
t_subj.21,0.25337806950825026,0.2453986889952236,0.26066693542975344
t_subj.22,0.1896766105506723,0.18484904520063933,0.19422607382197626
t_subj.23,0.18145401901245,0.17578923613057032,0.1866693364723216
t_subj.24,0.1981338293653645,0.19286490379324206,0.2039164079879424
t_subj.25,0.20494044942205553,0.19794542178536786,0.21231581608804614
t_subj.26,0.22273977165689385,0.2170109486216105,0.22998200836632748
t_subj.27,0.1938090269333758,0.18834442300658558,0.2000066027348099
t_subj.28,0.1810933198074554,0.1753935947503489,0.1861094394058976
t_subj.29,0.1928829069612838,0.1880130742899959,0.19717888728384828
t_subj.30,0.27209014977781076,0.26596880466750855,0.27853398933868306
