,Mean,2.5q,97.5q
a_subj(friend).32,1.2233255852533071,1.143886237779815,1.3038461768817624
a_subj(friend).33,1.295340664057948,1.2255042138313375,1.37046947383547
a_subj(friend).34,1.2139553503830611,1.1446649462493947,1.28449613363328
a_subj(friend).35,1.2142087671876627,1.146255972256754,1.282799685859405
a_subj(self).0,1.2443773848612847,1.169804219037503,1.3181197606857369
a_subj(self).1,1.2724471098414831,1.1977181387404936,1.347879825229249
a_subj(self).2,1.2943739765479234,1.222854777409943,1.3694842906588984
a_subj(self).3,1.3208380782360287,1.2499013352908255,1.3952292884895678
a_subj(self).4,1.2440765345442868,1.171207691370371,1.3190854970511938
a_subj(self).5,1.2658469573571804,1.1964612193874873,1.338726927431839
a_subj(self).6,1.324753369984758,1.2504345522255995,1.4031924900827248
a_subj(self).7,1.2771511583459318,1.2070960327694034,1.3529528607972858
a_subj(self).8,1.2823994115318218,1.2073149013327555,1.358668924640234
a_subj(self).9,1.2539104210339531,1.1811488713783795,1.3290518660907948
a_subj(self).10,1.301588572928316,1.226316857845163,1.3798239771152363
a_subj(self).11,1.3372487458477913,1.2623325965366436,1.4153638520273746
a_subj(self).12,1.3901923811228203,1.3096531314969018,1.4788954466475364
a_subj(self).13,1.3417698997596859,1.2638211116074916,1.4226761765809885
a_subj(self).14,1.3255626070376416,1.25354459189997,1.4039767109766959
a_subj(self).15,1.2494644535383372,1.1782998259615955,1.321678636309902
a_subj(self).16,1.2712329757874368,1.2004157735285632,1.34506672502689
a_subj(self).17,1.347590839873266,1.2733391093259319,1.4267992962143325
a_subj(self).18,1.3346729227909815,1.2590258879586533,1.4129008411647304
a_subj(self).19,1.3292757810103863,1.2557101496111414,1.4081265299006194
a_subj(self).20,1.2639083544747733,1.1882878689946368,1.3420822203334115
a_subj(self).21,1.2680407507993925,1.196029564933117,1.3417736187117018
a_subj(self).22,1.301177737521374,1.2307242243180943,1.3774225694634565
a_subj(self).23,1.2732006453638156,1.2017553292681988,1.3454716178179353
a_subj(self).24,1.310882638029981,1.2378124706970484,1.388155842749526
a_subj(self).25,1.3132378522516426,1.2423825166280444,1.3892754654396124
a_subj(self).26,1.3151035351489684,1.241578813379338,1.3919513029114037
a_subj(self).27,1.3867894485823185,1.3066322396263346,1.47597865489819
a_subj(self).28,1.4151689870917423,1.3303078630398701,1.5075192882215118
a_subj(self).29,1.2571715003922426,1.18823156144057,1.329196542996918
a_subj(self).30,1.3222797939096753,1.245025103113199,1.4059092974197314
a_subj(self).31,1.1921292062762008,1.1161621610112928,1.2684460642600772
a_subj(self).32,1.2716549351392574,1.184493895106847,1.3583516851480026
a_subj(self).33,1.4060868506707545,1.3239285908361027,1.4930662713434615
a_subj(self).34,1.2387954199848288,1.168276228519813,1.3115125610984628
a_subj(self).35,1.3211457837158935,1.2479495134271734,1.400171234258285
v(equal_friend),-1.6492696340444237,-1.7233480328388213,-1.5752640299731409
v(equal_self),1.8819200213488836,1.8035565461918117,1.9581132099199106
v(friend_friend),-2.268946583157142,-2.3382278155997858,-2.198461205422857
v(friend_self),2.175733738455538,2.0607169939076004,2.2745541151136304
v(self_friend),-1.934844383149755,-2.027013260294792,-1.8437682190341838
v(self_self),2.6168482520151173,2.5496939615510543,2.69032610838541
v_std,0.05149320864414412,0.007222392512622258,0.1037610821656556
v_subj(equal_friend).0,-1.6443523596022984,-1.7786717393051998,-1.5092149655913296
v_subj(equal_friend).1,-1.649608611421345,-1.7816214207308758,-1.516893754008672
v_subj(equal_friend).2,-1.640304330702494,-1.7669162990631775,-1.497820023421834
v_subj(equal_friend).3,-1.6513355358739314,-1.777397930092559,-1.5251333122516968
v_subj(equal_friend).4,-1.6549147913202653,-1.7900409157123496,-1.5274260150217107
v_subj(equal_friend).5,-1.660540888468036,-1.7999764122452202,-1.5298802663468338
v_subj(equal_friend).6,-1.662453717123756,-1.7997755379387972,-1.5392147183469969
v_subj(equal_friend).7,-1.6204386319653035,-1.7399513503826594,-1.4685112589205764
v_subj(equal_friend).8,-1.6393673720379234,-1.7621991481594494,-1.5040227111144662
v_subj(equal_friend).9,-1.6106488499677456,-1.7347403965769224,-1.4463935077449337
v_subj(equal_friend).10,-1.6336974996553946,-1.7530217284263057,-1.4948449750153892
v_subj(equal_friend).11,-1.665540408742379,-1.811025288256456,-1.5431508748103575
v_subj(equal_friend).12,-1.6452186062834715,-1.7733551880273182,-1.5105231362929512
v_subj(equal_friend).13,-1.6613309323300938,-1.7975571253951956,-1.5364997284073725
v_subj(equal_friend).14,-1.662505823159994,-1.8027411103169868,-1.54044035102708
v_subj(equal_friend).15,-1.6546814108897818,-1.784947831726731,-1.5287852637035462
v_subj(equal_friend).16,-1.6413806695179414,-1.7677575399479333,-1.5014488530429484
v_subj(equal_friend).17,-1.6625051084723779,-1.7967954239748092,-1.535359749035172
v_subj(equal_friend).18,-1.6287691200450671,-1.7489198367151768,-1.4825820440412443
v_subj(equal_friend).19,-1.646640155736764,-1.772921683604119,-1.5130656456221927
v_subj(equal_friend).20,-1.6710771083868163,-1.809766499210204,-1.5518499552730063
v_subj(equal_friend).21,-1.6587963752225623,-1.7928128662082161,-1.5342809189386615
v_subj(equal_friend).22,-1.660699524308179,-1.7990287335939594,-1.5383093872974563
v_subj(equal_friend).23,-1.6372464999510887,-1.7612792009359792,-1.5016265956758734
v_subj(equal_friend).24,-1.6758989816985301,-1.8245676987581962,-1.5561738933878926
v_subj(equal_friend).25,-1.63882097409696,-1.7650755290841555,-1.5023721052461916
v_subj(equal_friend).26,-1.6523167567461579,-1.78166719002016,-1.523302722786045
v_subj(equal_friend).27,-1.626787424677284,-1.7474565536166526,-1.4813786845158952
v_subj(equal_friend).28,-1.6364602787107472,-1.7588544401311683,-1.501491190731272
v_subj(equal_friend).29,-1.6653695835558093,-1.8054648278001486,-1.54221076791999
v_subj(equal_friend).30,-1.6845240617075385,-1.8454559263978991,-1.5655738345829278
v_subj(equal_friend).31,-1.6762942005631456,-1.8325763274030564,-1.5517564825050978
v_subj(equal_friend).32,-1.612255439435286,-1.733107891401744,-1.4524607936112552
v_subj(equal_friend).33,-1.6371571440512214,-1.7594182545680481,-1.4948688336068336
v_subj(equal_friend).34,-1.6639327955340915,-1.7986509607223709,-1.5428125984263408
v_subj(equal_friend).35,-1.6429218521942643,-1.7675431008383522,-1.5099150272881743
v_subj(equal_self).0,1.870988051609284,1.7272883123425133,1.9947954610400673
v_subj(equal_self).1,1.8794480488031635,1.747842610071111,2.008383858751153
v_subj(equal_self).2,1.8977763549085458,1.7696132030811367,2.035879679359921
v_subj(equal_self).3,1.8739840492633928,1.7324110067244702,2.0015039381762425
v_subj(equal_self).4,1.904132189231624,1.7819490934042606,2.050528898479789
v_subj(equal_self).5,1.889312600586273,1.7600763450698271,2.0231503915508027
v_subj(equal_self).6,1.8958860861267381,1.7677140682688859,2.0324445386226904
v_subj(equal_self).7,1.8910514921049677,1.765022893706837,2.026242094628228
v_subj(equal_self).8,1.8969470420592678,1.7741928824043973,2.0374706814653702
v_subj(equal_self).9,1.8631932792114194,1.715964610429877,1.9851941068861048
v_subj(equal_self).10,1.8710123184492125,1.7307460454377868,1.9972381229025715
v_subj(equal_self).11,1.8897103598029774,1.761610541548007,2.0246464462616647
v_subj(equal_self).12,1.8942514661136678,1.7648608952193228,2.032874238741808
v_subj(equal_self).13,1.8657189389892825,1.722603195966226,1.9859990916485137
v_subj(equal_self).14,1.8979016024426842,1.7760358826088796,2.037375142395734
v_subj(equal_self).15,1.8847155301896314,1.7496859850743585,2.0131756757011465
v_subj(equal_self).16,1.8785760936322113,1.743195107343282,2.0061633901482936
v_subj(equal_self).17,1.9075058682565598,1.7802889287637296,2.0591471729097286
v_subj(equal_self).18,1.873206177595404,1.7357902275038863,2.0004273522282854
v_subj(equal_self).19,1.8654618021273879,1.716391010628644,1.9866215901624753
v_subj(equal_self).20,1.876611093940428,1.7378582021668878,2.0062569599187863
v_subj(equal_self).21,1.8900414342367564,1.7663517447202468,2.021256855597948
v_subj(equal_self).22,1.8817759453490128,1.7453101891778289,2.01000383688759
v_subj(equal_self).23,1.8948449800086997,1.762983043275554,2.033859094555832
v_subj(equal_self).24,1.872996910099714,1.7337195150246518,1.9997320029918275
v_subj(equal_self).25,1.8846105499675476,1.756966416437081,2.013804076896058
v_subj(equal_self).26,1.899039599540681,1.7773350756651496,2.0377110299298193
v_subj(equal_self).27,1.8771758522323139,1.7379876063408508,2.005186044154539
v_subj(equal_self).28,1.8544203557286119,1.7023555582883447,1.9747282454755921
v_subj(equal_self).29,1.8760144065962376,1.7360133266742572,2.003412025099972
v_subj(equal_self).30,1.8705288286974384,1.7293099844346291,1.9981739622608354
v_subj(equal_self).31,1.8708738740169477,1.7291724320271293,1.9965771262654415
v_subj(equal_self).32,1.8603565980415033,1.7099166427614714,1.985154389385651
v_subj(equal_self).33,1.8667659707632318,1.7211624146550917,1.9897654868669081
v_subj(equal_self).34,1.9093579500554867,1.7858441847046265,2.0588336560120104
v_subj(equal_self).35,1.8753405440442588,1.7371236424809768,2.0041968099417833
v_subj(friend_friend).0,-2.254046197724835,-2.374330659496097,-2.122281435692523
v_subj(friend_friend).1,-2.2799221047819733,-2.4171965237248023,-2.163637531638965
v_subj(friend_friend).2,-2.3002972386365736,-2.4583285078640698,-2.181783772197416
v_subj(friend_friend).3,-2.2817051484946216,-2.4231675038662615,-2.1593555850457595
v_subj(friend_friend).4,-2.2571531855942566,-2.379275075650649,-2.1259979406491527
v_subj(friend_friend).5,-2.280500432904937,-2.4205144802961094,-2.162453248677101
v_subj(friend_friend).6,-2.295122189223349,-2.447636434048972,-2.177438678413451
v_subj(friend_friend).7,-2.2847373590273747,-2.4323402983936937,-2.169153313331629
v_subj(friend_friend).8,-2.2728893813231017,-2.404804742302015,-2.1514906170070187
v_subj(friend_friend).9,-2.274978101793008,-2.4150447820238083,-2.1538361948695406
v_subj(friend_friend).10,-2.2751612575608755,-2.4172018721227317,-2.1561825496807647
v_subj(friend_friend).11,-2.2698620949350707,-2.403478215060613,-2.1479523811194197
v_subj(friend_friend).12,-2.228270823090684,-2.3423429139855494,-2.0727265842949243
v_subj(friend_friend).13,-2.290960807756564,-2.443144618890001,-2.172984679461741
v_subj(friend_friend).14,-2.272478775421029,-2.404644697553788,-2.152116297182613
v_subj(friend_friend).15,-2.270417959816114,-2.4035939768880636,-2.1431886435314422
v_subj(friend_friend).16,-2.2686628611426656,-2.397706528860873,-2.1449354437248824
v_subj(friend_friend).17,-2.288148043020134,-2.4337093223345154,-2.173689952228038
v_subj(friend_friend).18,-2.2459085800797607,-2.36231309370413,-2.1080145740506557
v_subj(friend_friend).19,-2.2591378626731884,-2.379851223874692,-2.1308476515622212
v_subj(friend_friend).20,-2.2859721613984965,-2.4309271676932838,-2.1680807480779
v_subj(friend_friend).21,-2.241338174111546,-2.3603855976799437,-2.09600757519102
v_subj(friend_friend).22,-2.258641549715048,-2.384258529187633,-2.12646212942807
v_subj(friend_friend).23,-2.2727701636281945,-2.4068947206475158,-2.1500222863816267
v_subj(friend_friend).24,-2.2743021150018286,-2.4134909594994434,-2.1540077886158997
v_subj(friend_friend).25,-2.252406469848883,-2.375137924692057,-2.115861379225907
v_subj(friend_friend).26,-2.2774010449232778,-2.4145628207260206,-2.1550165415104643
v_subj(friend_friend).27,-2.2539886247127408,-2.3781470895851022,-2.1251649072552135
v_subj(friend_friend).28,-2.251745074953843,-2.372753159910598,-2.1223176640312786
v_subj(friend_friend).29,-2.2856810764748055,-2.4310627109548446,-2.165228063728444
v_subj(friend_friend).30,-2.2484614592114167,-2.3678522797814647,-2.116395224146599
v_subj(friend_friend).31,-2.2866453439932086,-2.4325997660337255,-2.168260828526561
v_subj(friend_friend).32,-2.2580250027391346,-2.3864712831091524,-2.123880158598666
v_subj(friend_friend).33,-2.258136123231978,-2.3803008065780427,-2.131739340328859
v_subj(friend_friend).34,-2.2857163123962323,-2.4325394405632403,-2.170561912825467
v_subj(friend_friend).35,-2.242366091504287,-2.361889623059377,-2.0925644749109162
v_subj(friend_self).0,2.1617249692075995,1.999382244173179,2.3039694448765955
v_subj(friend_self).1,2.168548052715013,2.0107835249826693,2.310860381434474
v_subj(friend_self).2,2.169742865864036,2.0167855206987304,2.313462592685685
v_subj(friend_self).3,2.1761828231847025,2.020581934458196,2.3227062461172028
v_subj(friend_self).4,2.189704214547277,2.0311291992377436,2.3436452248542388
v_subj(friend_self).5,2.1703496616063442,2.0119314975137303,2.312592114341011
v_subj(friend_self).6,2.181712133807615,2.023421322574052,2.3376180494201018
v_subj(friend_self).7,2.1825517272644612,2.031265501692116,2.3340528269172545
v_subj(friend_self).8,2.1788278316766903,2.0233151866936336,2.3272594916731912
v_subj(friend_self).9,2.1629922655742844,2.003611833657486,2.3029206003726435
v_subj(friend_self).10,2.1796307614179393,2.0232351375309103,2.3293434948687537
v_subj(friend_self).11,2.182710004951145,2.0281074898785434,2.339072189556198
v_subj(friend_self).12,2.176337833868763,2.0215271661163863,2.3288645914970316
v_subj(friend_self).13,2.1585173876531467,1.9979003485201323,2.291363769000227
v_subj(friend_self).14,2.1731573816842795,2.0185780841290386,2.320174049129508
v_subj(friend_self).15,2.17186758210145,2.0160956483793266,2.3152562862230983
v_subj(friend_self).16,2.176090674977488,2.0171776144294733,2.326389489759672
v_subj(friend_self).17,2.183271773408537,2.0261533716255276,2.3407689261621383
v_subj(friend_self).18,2.1858890245742466,2.0308458763933777,2.343849507755686
v_subj(friend_self).19,2.1711775555572044,2.0130861960189588,2.316432570496986
v_subj(friend_self).20,2.1898343008626155,2.040291101226535,2.3476359114734073
v_subj(friend_self).21,2.183451997320084,2.0308072405246125,2.3372178203044953
v_subj(friend_self).22,2.171553690425519,2.0112318127713227,2.319768801378574
v_subj(friend_self).23,2.1935133513398215,2.042017889550345,2.352265292780134
v_subj(friend_self).24,2.1700700813186025,2.012230056868574,2.3141402580662938
v_subj(friend_self).25,2.1683230149179753,2.0098899442661384,2.3129576983867333
v_subj(friend_self).26,2.182024932813386,2.0246610589868412,2.3369210344074567
v_subj(friend_self).27,2.1547357443887947,1.9865264456906906,2.295010550392515
v_subj(friend_self).28,2.1711062843158286,2.014855239931407,2.309573925945748
v_subj(friend_self).29,2.184385323680736,2.030628719370233,2.339749783299369
v_subj(friend_self).30,2.1635461749857328,2.001595572022816,2.30950728364032
v_subj(friend_self).31,2.1823922813418912,2.0254960053251243,2.3358058258371197
v_subj(friend_self).32,2.1779007350490995,2.0213340420367447,2.3249930723740704
v_subj(friend_self).33,2.1850467211513434,2.0308424632343316,2.3466780865897903
v_subj(friend_self).34,2.1691176437141446,2.007249229762093,2.314416873880065
v_subj(friend_self).35,2.178903478106506,2.0217757066665007,2.3265334953989534
v_subj(self_friend).0,-1.9390931033718193,-2.092405134135761,-1.8003912239641435
v_subj(self_friend).1,-1.9433084254798163,-2.0973704974000644,-1.8044051857635377
v_subj(self_friend).2,-1.9402417744895226,-2.0940959917673156,-1.8045532531200392
v_subj(self_friend).3,-1.9470596523075332,-2.1078740461703234,-1.808580201360601
v_subj(self_friend).4,-1.928397646634443,-2.0754701185400752,-1.7826185051963683
v_subj(self_friend).5,-1.938582743365755,-2.097917632782794,-1.7994708739940155
v_subj(self_friend).6,-1.9141868029482463,-2.050407332916901,-1.7558672192805163
v_subj(self_friend).7,-1.9280952102222852,-2.071306742755123,-1.7807875360429921
v_subj(self_friend).8,-1.9325748511702816,-2.077799599387032,-1.7860550238839028
v_subj(self_friend).9,-1.9325588128005668,-2.075091217522021,-1.7900908404747387
v_subj(self_friend).10,-1.941295060208682,-2.0934053043700076,-1.802447043086354
v_subj(self_friend).11,-1.940082551072901,-2.0919255960816865,-1.7987180064540464
v_subj(self_friend).12,-1.9283924414281188,-2.0747475594739555,-1.7816827387453538
v_subj(self_friend).13,-1.9315919623728166,-2.073565618389271,-1.7896100250424778
v_subj(self_friend).14,-1.9150830012904712,-2.048048044807563,-1.7607059148569917
v_subj(self_friend).15,-1.9313643160948115,-2.0788169621778145,-1.7904891864119419
v_subj(self_friend).16,-1.9332583765542213,-2.07796670931,-1.7916484644746067
v_subj(self_friend).17,-1.9430899557261494,-2.0934993214209916,-1.8037470136449683
v_subj(self_friend).18,-1.9416252213486764,-2.1012257649887487,-1.8043855520103893
v_subj(self_friend).19,-1.9465180996308216,-2.110625778128805,-1.815859093158494
v_subj(self_friend).20,-1.9406080096007567,-2.0910306584571594,-1.804032699274755
v_subj(self_friend).21,-1.9390771731371172,-2.08735856518082,-1.7967582465578062
v_subj(self_friend).22,-1.927957728344863,-2.071214297148133,-1.7853633646219773
v_subj(self_friend).23,-1.9216361153428871,-2.0637480841152502,-1.7707102908529573
v_subj(self_friend).24,-1.9372981382998473,-2.0868694747134984,-1.7953932074268044
v_subj(self_friend).25,-1.924302566197006,-2.066200488202908,-1.773834434878892
v_subj(self_friend).26,-1.9359797558266603,-2.0838647984359104,-1.7958562139879406
v_subj(self_friend).27,-1.9272718205028752,-2.0694613760762284,-1.7787459283418752
v_subj(self_friend).28,-1.9195372198279081,-2.0549878110649997,-1.7648519794045103
v_subj(self_friend).29,-1.922771847173233,-2.058066070479521,-1.7683466127712923
v_subj(self_friend).30,-1.9476478508687163,-2.107616545860364,-1.8106577640166601
v_subj(self_friend).31,-1.9481464158514816,-2.105753957274887,-1.8123151541134217
v_subj(self_friend).32,-1.9331793629763638,-2.08525086802212,-1.790678466852159
v_subj(self_friend).33,-1.9435355758474422,-2.0981003576036397,-1.8050526487077745
v_subj(self_friend).34,-1.9482332705866692,-2.1091868423627815,-1.8131445515403704
v_subj(self_friend).35,-1.939119158753109,-2.0862636864679813,-1.8003665600023293
v_subj(self_self).0,2.63131921810716,2.5116347175170066,2.7717459936041497
v_subj(self_self).1,2.619893799571593,2.4937223878804917,2.750425991046366
v_subj(self_self).2,2.6003740679926355,2.4594096438989697,2.727542596569341
v_subj(self_self).3,2.6220029165994316,2.501641089440555,2.7534091077079603
v_subj(self_self).4,2.6093845770725204,2.4800993319623883,2.731225035992763
v_subj(self_self).5,2.6158391882545082,2.4877129229301627,2.7467521620484336
v_subj(self_self).6,2.6409919919663882,2.5256488949284384,2.7905121049647157
v_subj(self_self).7,2.5876219489881027,2.4387410024533662,2.71085756156739
v_subj(self_self).8,2.6419278416425107,2.5271974018822063,2.788258143107532
v_subj(self_self).9,2.6128708666292075,2.4829043148950825,2.7401010854618177
v_subj(self_self).10,2.625152242123638,2.5028963112896387,2.7630352938172793
v_subj(self_self).11,2.626068372994647,2.5028107868570064,2.762580988729958
v_subj(self_self).12,2.5970891101641254,2.4574627903575292,2.7193737289957265
v_subj(self_self).13,2.614038828572134,2.486621447388447,2.7397911582262706
v_subj(self_self).14,2.6243682678525566,2.5041911016226575,2.758005617081034
v_subj(self_self).15,2.6334357770048404,2.515798550693631,2.7736881044339228
v_subj(self_self).16,2.620843484689089,2.494457106065163,2.752816067264028
v_subj(self_self).17,2.6048112529676097,2.470064193145025,2.7276706869342133
v_subj(self_self).18,2.620865853194221,2.4984089661466724,2.7514483722541727
v_subj(self_self).19,2.587123579558973,2.437511346734298,2.7098048763733247
v_subj(self_self).20,2.6378698483083958,2.5215014123122375,2.783162065428424
v_subj(self_self).21,2.6303765317986056,2.5125780822417867,2.768473657005688
v_subj(self_self).22,2.5896837857100734,2.4381278581288908,2.7092029578330634
v_subj(self_self).23,2.626454011793878,2.5020897462549043,2.7687454155646165
v_subj(self_self).24,2.6059023373857717,2.4762474466037023,2.7329340777402775
v_subj(self_self).25,2.59610755932196,2.453420685638122,2.716870885712033
v_subj(self_self).26,2.615002875605612,2.4859096104893856,2.7436199209981624
v_subj(self_self).27,2.6129847665356647,2.486929087335516,2.737335195990328
v_subj(self_self).28,2.6059299598560077,2.466840665181258,2.7329687345632094
v_subj(self_self).29,2.602010672221962,2.465009870101402,2.7240917611101265
v_subj(self_self).30,2.6299266539715576,2.5107803242462166,2.767242547191211
v_subj(self_self).31,2.6295573012503177,2.5066509441124625,2.7699292701699347
v_subj(self_self).32,2.6107533694500598,2.4761472217188922,2.743656938611038
v_subj(self_self).33,2.6178133546954125,2.4931700560452636,2.7497519710347627
v_subj(self_self).34,2.631653215356917,2.51011764855103,2.771080345918366
v_subj(self_self).35,2.627593549244305,2.505734318486757,2.763622153164319
t,0.2185907143199917,0.20964641498227343,0.22787857164483852
t_std,0.027183391068052357,0.02124210962924692,0.035238802175756576
t_subj.0,0.22198988431608835,0.21603248274243372,0.22813332609553233
t_subj.1,0.2382889390511726,0.23158646233299177,0.24602070481735733
t_subj.2,0.2280262670871418,0.22138148005621874,0.2342831896704231
t_subj.3,0.18384947694604756,0.17839742354800237,0.18902262358098357
t_subj.4,0.25882135016163055,0.25204918010058097,0.26548303641778953
t_subj.5,0.20288610938741763,0.19711783217467868,0.20838219665635271
t_subj.6,0.20645129052539193,0.20012502206710092,0.21334279391293037
t_subj.7,0.18064884616083351,0.17489573722322174,0.18616270458863848
t_subj.8,0.23775019138497708,0.23088873585964115,0.24406156444045224
t_subj.9,0.22055974823352845,0.21444727009287576,0.22674975198217642
t_subj.10,0.26938759357152087,0.26229654729187585,0.276447275704841
t_subj.11,0.22558650123815097,0.2198301112153295,0.2313843190245044
t_subj.12,0.22796741910694496,0.2181455727597441,0.23463230949645658
t_subj.13,0.20243738252211504,0.19515565133757137,0.20938675833876838
t_subj.14,0.27258098318475193,0.2662087029844218,0.2798121874211838
t_subj.15,0.17434340651337737,0.16845944292242077,0.17968473173650756
t_subj.16,0.1820555876369198,0.17638321603119975,0.18714519211534109
t_subj.17,0.2116174088250682,0.2058721291452636,0.21721287549255125
t_subj.18,0.22041053894219756,0.2141116433469429,0.22665960551156975
t_subj.19,0.2282273757311694,0.2217907248808092,0.23602804730335866
t_subj.20,0.2267050815142233,0.21979273362947374,0.23233799956096934
t_subj.21,0.2479670667815822,0.2410643451908778,0.2537304240245957
t_subj.22,0.18196443563991424,0.17630253119227846,0.18719425420878713
t_subj.23,0.2339925338792395,0.2277497685333054,0.23995516586891444
t_subj.24,0.19951158846995626,0.19324784933183742,0.20690893319347656
t_subj.25,0.21887791843962637,0.21287802194454708,0.2245833380408877
t_subj.26,0.19904509427773073,0.19216973978342214,0.2045933272783858
t_subj.27,0.26832299926540865,0.2596461594345411,0.2762888947227399
t_subj.28,0.19177598216570393,0.18293253279835303,0.19943715436567533
t_subj.29,0.2096847506459104,0.2035358929484498,0.21613997057530568
t_subj.30,0.21368131254965386,0.2037625138795364,0.22177714174285934
t_subj.31,0.19920477091400504,0.19171981883009362,0.2055851957014747
